0.0000	2.218
0.1000	2.21871
0.2000	2.22114
0.3000	2.22556
0.4000	2.22966
0.5000	2.23368
0.6000	2.23656
0.7000	2.23765
0.8000	2.24017
0.9000	2.24211
1.0000	2.24398
1.1000	2.24681
1.2000	2.24954
1.3000	2.25229
1.4000	2.25536
1.5000	2.25825
1.6000	2.26071
1.7000	2.26086
1.8000	2.26074
1.9000	2.26054
2.0000	2.25886
2.1000	2.25875
2.2000	2.25959
2.3000	2.26046
2.4000	2.26044
2.5000	2.26063
2.6000	2.26136
2.7000	2.2611
2.8000	2.2621
2.9000	2.26356
3.0000	2.26492
3.1000	2.26572
3.2000	2.2649
3.3000	2.26419
3.4000	2.263
3.5000	2.26087
3.6000	2.25898
3.7000	2.25748
3.8000	2.25697
3.9000	2.25809
4.0000	2.25935
4.1000	2.26097
4.2000	2.26453
4.3000	2.26869
4.4000	2.27165
4.5000	2.27339
4.6000	2.27567
4.7000	2.2751
4.8000	2.27283
4.9000	2.27147
5.0000	2.26883
5.1000	2.26739
5.2000	2.26715
5.3000	2.26776
5.4000	2.26839
5.5000	2.26782
5.6000	2.26723
5.7000	2.26752
5.8000	2.26713
5.9000	2.26655
6.0000	2.26673
6.1000	2.26865
6.2000	2.27019
6.3000	2.27224
6.4000	2.27491
6.5000	2.27688
6.6000	2.27891
6.7000	2.2805
6.8000	2.28264
6.9000	2.2843
7.0000	2.28425
7.1000	2.28399
7.2000	2.28509
7.3000	2.2877
7.4000	2.28873
7.5000	2.2893
7.6000	2.28933
7.7000	2.28891
7.8000	2.28822
7.9000	2.28759
8.0000	2.28705
8.1000	2.28632
8.2000	2.2852
8.3000	2.28432
8.4000	2.28257
8.5000	2.28048
8.6000	2.2794
8.7000	2.27792
8.8000	2.27782
8.9000	2.27838
9.0000	2.27878
9.1000	2.27939
9.2000	2.28004
9.3000	2.28084
9.4000	2.28115
9.5000	2.28145
9.6000	2.28077
9.7000	2.2809
9.8000	2.28088
9.9000	2.28062
