2.829359e+00	0.000000e+00
2.859496e+00	-8.524545e-01
2.889634e+00	4.882749e-01
2.919771e+00	4.217820e-02
2.949908e+00	-6.429441e-02
2.980046e+00	1.397698e+00
3.010183e+00	3.545930e+00
3.040321e+00	8.045803e+00
3.070458e+00	1.232435e+01
3.100595e+00	1.461115e+01
3.130733e+00	1.822552e+01
3.160870e+00	1.709987e+01
3.191008e+00	2.050051e+01
3.221145e+00	2.435517e+01
3.251282e+00	2.633474e+01
3.281420e+00	2.940666e+01
3.311557e+00	3.861457e+01
3.341695e+00	5.245208e+01
3.371832e+00	4.283001e+01
3.401969e+00	4.367985e+01
3.432107e+00	4.750700e+01
3.462244e+00	5.340421e+01
3.492382e+00	5.138943e+01
3.522519e+00	5.210295e+01
3.552656e+00	5.353396e+01
3.582794e+00	5.505069e+01
3.612931e+00	5.794709e+01
3.643069e+00	5.581689e+01
3.673206e+00	5.761028e+01
3.703343e+00	5.977361e+01
3.733481e+00	6.135484e+01
3.763618e+00	6.283525e+01
3.793756e+00	6.363935e+01
3.823893e+00	6.443741e+01
3.854030e+00	6.652187e+01
3.884168e+00	6.937130e+01
3.914305e+00	6.922264e+01
3.944443e+00	7.019857e+01
3.974580e+00	7.407506e+01
4.004717e+00	7.847123e+01
4.034855e+00	7.912902e+01
4.064992e+00	7.850772e+01
4.095130e+00	8.031708e+01
4.125267e+00	8.456731e+01
4.155404e+00	9.004860e+01
4.185542e+00	9.247832e+01
4.215679e+00	9.430043e+01
4.245817e+00	9.510544e+01
4.275954e+00	9.527722e+01
4.306091e+00	9.786661e+01
4.336229e+00	9.785941e+01
4.366366e+00	9.708777e+01
4.396504e+00	1.001647e+02
4.426641e+00	1.025455e+02
4.456778e+00	1.021373e+02
4.486916e+00	1.031835e+02
4.517053e+00	1.058890e+02
4.547191e+00	1.076711e+02
4.577328e+00	1.089302e+02
4.607465e+00	1.106076e+02
4.637603e+00	1.136271e+02
4.667740e+00	1.169295e+02
4.697878e+00	1.188625e+02
4.728015e+00	1.216617e+02
4.758152e+00	1.220207e+02
4.788290e+00	1.232832e+02
4.818427e+00	1.252875e+02
4.848565e+00	1.261800e+02
4.878702e+00	1.266441e+02
4.908839e+00	1.297781e+02
4.938977e+00	1.307894e+02
4.969114e+00	1.298121e+02
4.999252e+00	1.306523e+02
5.029389e+00	1.316200e+02
5.059526e+00	1.304010e+02
5.089664e+00	1.290747e+02
5.119801e+00	1.303469e+02
5.149939e+00	1.317664e+02
5.180076e+00	1.318585e+02
5.210213e+00	1.298751e+02
5.240351e+00	1.304368e+02
5.270488e+00	1.300552e+02
5.300626e+00	1.311463e+02
5.330763e+00	1.316090e+02
5.360900e+00	1.313326e+02
5.391038e+00	1.318209e+02
5.421175e+00	1.349391e+02
5.451313e+00	1.367921e+02
5.481450e+00	1.347260e+02
5.511587e+00	1.341754e+02
5.541725e+00	1.344337e+02
5.571862e+00	1.320076e+02
5.602000e+00	1.312320e+02
5.632137e+00	1.313386e+02
5.662274e+00	1.324984e+02
5.692412e+00	1.330562e+02
5.722549e+00	1.345771e+02
5.752687e+00	1.349055e+02
5.782824e+00	1.332346e+02
5.812961e+00	1.319025e+02
5.843099e+00	1.318709e+02
5.873236e+00	1.323908e+02
5.903374e+00	1.330008e+02
5.933511e+00	1.330823e+02
5.963648e+00	1.327192e+02
5.993786e+00	1.322309e+02
6.023923e+00	1.332793e+02
6.054061e+00	1.331901e+02
6.084198e+00	1.342001e+02
6.114335e+00	1.357613e+02
6.144473e+00	1.368174e+02
6.174610e+00	1.370877e+02
6.204748e+00	1.367148e+02
6.234885e+00	1.364124e+02
6.265022e+00	1.366345e+02
6.295160e+00	1.359826e+02
6.325297e+00	1.364579e+02
6.355435e+00	1.372211e+02
6.385572e+00	1.388745e+02
6.415709e+00	1.405033e+02
6.445847e+00	1.434713e+02
6.475984e+00	1.466684e+02
6.506122e+00	1.484601e+02
6.536259e+00	1.486327e+02
6.566396e+00	1.491854e+02
6.596534e+00	1.492489e+02
6.626671e+00	1.485101e+02
6.656809e+00	1.489587e+02
6.686946e+00	1.471992e+02
6.717083e+00	1.466830e+02
6.747221e+00	1.471949e+02
6.777358e+00	1.468942e+02
6.807496e+00	1.463185e+02
6.837633e+00	1.470620e+02
6.867770e+00	1.469518e+02
6.897908e+00	1.473248e+02
6.928045e+00	1.478801e+02
6.958183e+00	1.475120e+02
6.988320e+00	1.471706e+02
7.018457e+00	1.470050e+02
7.048595e+00	1.468298e+02
7.078732e+00	1.472764e+02
7.108870e+00	1.486455e+02
7.139007e+00	1.479948e+02
7.169144e+00	1.464439e+02
7.199282e+00	1.456824e+02
7.229419e+00	1.460287e+02
7.259557e+00	1.468580e+02
7.289694e+00	1.466202e+02
7.319831e+00	1.476897e+02
7.349969e+00	1.484230e+02
7.380106e+00	1.484215e+02
7.410244e+00	1.490880e+02
7.440381e+00	1.502079e+02
7.470518e+00	1.490830e+02
7.500656e+00	1.468687e+02
7.530793e+00	1.465471e+02
7.560931e+00	1.467757e+02
7.591068e+00	1.483804e+02
7.621205e+00	1.504676e+02
7.651343e+00	1.511111e+02
7.681480e+00	1.493867e+02
7.711618e+00	1.476294e+02
7.741755e+00	1.468539e+02
7.771892e+00	1.473767e+02
7.802030e+00	1.485964e+02
7.832167e+00	1.498303e+02
7.862305e+00	1.525944e+02
7.892442e+00	1.547062e+02
7.922579e+00	1.548255e+02
7.952717e+00	1.537967e+02
7.982854e+00	1.542702e+02
8.012992e+00	1.549368e+02
8.043129e+00	1.561470e+02
8.073266e+00	1.577827e+02
8.103404e+00	1.596833e+02
8.133541e+00	1.607198e+02
8.163679e+00	1.612967e+02
8.193816e+00	1.618123e+02
8.223953e+00	1.624378e+02
8.254091e+00	1.623889e+02
8.284228e+00	1.626262e+02
8.314366e+00	1.643508e+02
8.344503e+00	1.638774e+02
8.374640e+00	1.629004e+02
8.404778e+00	1.633796e+02
8.434915e+00	1.634964e+02
8.465053e+00	1.639882e+02
8.495190e+00	1.654418e+02
8.525327e+00	1.657026e+02
8.555465e+00	1.646686e+02
8.585602e+00	1.652589e+02
8.615740e+00	1.659164e+02
8.645877e+00	1.663303e+02
8.676014e+00	1.671452e+02
8.706152e+00	1.685642e+02
8.736289e+00	1.692036e+02
8.766427e+00	1.702888e+02
8.796564e+00	1.704299e+02
8.826701e+00	1.701124e+02
